x1,x2,x3,gamma1,gamma2,gamma3
0.0,0.0,1.0,1.5182813097646712,1.522401128552304,1.0000000000000269
0.0,0.034482758620689655,0.9655172413793104,1.493154911532462,1.480780572045522,1.0009655571662652
0.0,0.06896551724137931,0.9310344827586207,1.4696996924214294,1.4416489681392044,1.0028762269302403
0.0,0.10344827586206896,0.896551724137931,1.4478497948988696,1.4048674528594156,1.005738837450616
0.0,0.13793103448275862,0.8620689655172413,1.4275447029948323,1.3703076042664613,1.009563137421411
0.0,0.1724137931034483,0.8275862068965517,1.4087289454456084,1.33785067000495,1.014361853632013
0.0,0.20689655172413793,0.7931034482758621,1.39135182710564,1.30738686333824,1.020150764966318
0.0,0.24137931034482757,0.7586206896551724,1.3753671867072026,1.2788147216214336,1.026948793471252
0.0,0.27586206896551724,0.7241379310344828,1.3607331792569017,1.2520405217756905,1.0347781132671137
0.0,0.3103448275862069,0.6896551724137931,1.3474120815521442,1.2269777478751693,1.0436642782231478
0.0,0.3448275862068966,0.6551724137931034,1.335370119480603,1.20354660645201,1.0536363694832838
0.0,0.3793103448275862,0.6206896551724138,1.3245773159331324,1.1816735855705607,1.0647271641009493
0.0,0.41379310344827586,0.5862068965517242,1.3150073583173456,1.1612910541249453,1.076973326230366
0.0,0.4482758620689655,0.5517241379310345,1.306637484806709,1.1423368981789315,1.090415622527032
0.0,0.48275862068965514,0.5172413793103449,1.2994483886000532,1.1247541914982253,1.1050991636347607
0.0,0.5172413793103449,0.48275862068965514,1.2934241396002226,1.1084908977266565,1.121073673883474
0.0,0.5517241379310345,0.4482758620689655,1.2885521230495456,1.0934996019327237,1.1383937915941373
0.0,0.5862068965517241,0.4137931034482759,1.28482299478517,1.0797372695047798,1.157119402688302
0.0,0.6206896551724138,0.3793103448275862,1.2822306529003422,1.0671650306046023,1.1773160106337128
0.0,0.6551724137931034,0.3448275862068966,1.280772225719626,1.0557479886027736,1.1990551461288508
0.0,0.6896551724137931,0.31034482758620685,1.2804480761181132,1.0454550511175762,1.2224148203432206
0.0,0.7241379310344828,0.27586206896551724,1.2812618223381012,1.036258782464134,1.2474800259924697
0.0,0.7586206896551724,0.24137931034482762,1.2832203755827667,1.0281352764943232,1.2743432910446093
0.0,0.7931034482758621,0.2068965517241379,1.2863339947964176,1.021064048972391,1.3031052904331863
0.0,0.8275862068965517,0.1724137931034483,1.2906163591762754,1.0150279487880434,1.3338755218037648
0.0,0.8620689655172413,0.13793103448275867,1.2960846591029715,1.0100130874596578,1.3667730520512456
0.0,0.896551724137931,0.10344827586206895,1.3027597063275504,1.0060087865268605,1.4019273422284928
0.0,0.9310344827586207,0.06896551724137934,1.3106660644135124,1.0030075425755807,1.4394791593341825
0.0,0.9655172413793103,0.034482758620689724,1.319832200605125,1.0010050097813843,1.4795815845342937
0.0,1.0,0.0,1.3302906604796312,1.0000000000000204,1.5224011285526478
0.034482758620689655,0.0,0.9655172413793104,1.4781332411057835,1.497368347753398,1.0008774487126302
0.034482758620689655,0.034482758620689655,0.9310344827586208,1.4543459232862548,1.457107184425831,1.0024158088837278
0.034482758620689655,0.06896551724137931,0.896551724137931,1.4321747116371912,1.4192687642977928,1.0049109542256545
0.034482758620689655,0.10344827586206896,0.8620689655172414,1.4115573815263276,1.3837190997502273,1.0083715720348696
0.034482758620689655,0.13793103448275862,0.8275862068965518,1.392436857747639,1.3503343214820918,1.0128093498655921
0.034482758620689655,0.1724137931034483,0.7931034482758621,1.3747609346783716,1.318999934540955,1.0182390443036646
0.034482758620689655,0.20689655172413793,0.7586206896551725,1.358482023654899,1.2896101405458544,1.0246785669344078
0.034482758620689655,0.24137931034482757,0.7241379310344829,1.3435569257620266,1.2620672202877457,1.0321490882394535
0.034482758620689655,0.27586206896551724,0.6896551724137931,1.3299466284323644,1.236280971480206,1.0406751603093436
0.034482758620689655,0.3103448275862069,0.6551724137931034,1.3176161244397921,1.2121681969626406,1.0502848594206733
0.034482758620689655,0.3448275862068966,0.6206896551724138,1.306534252045141,1.1896522391355826,1.0610099497006173
0.034482758620689655,0.3793103448275862,0.5862068965517242,1.2966735552148159,1.1686625568386488,1.072886069289921
0.034482758620689655,0.41379310344827586,0.5517241379310345,1.2880101629858383,1.1491343412715382,1.085952940620119
0.034482758620689655,0.4482758620689655,0.5172413793103449,1.2805236871952905,1.131008167911883,1.1002546066444303
0.034482758620689655,0.48275862068965514,0.48275862068965525,1.2741971379297976,1.1142296817049084,1.1158396951072387
0.034482758620689655,0.5172413793103449,0.4482758620689655,1.269016856182932,1.098749313092529,1.1327617132075054
0.034482758620689655,0.5517241379310345,0.4137931034482759,1.2649724633365458,1.0845220227170784,1.1510793753103548
0.034482758620689655,0.5862068965517241,0.3793103448275863,1.2620568272073567,1.0715070728803693,1.1708569666924449
0.034482758620689655,0.6206896551724138,0.3448275862068966,1.2602660445238532,1.05966782406501,1.1921647466750311
0.034482758620689655,0.6551724137931034,0.31034482758620696,1.2595994398220438,1.0489715550343632,1.2150793949089378
0.034482758620689655,0.6896551724137931,0.27586206896551724,1.2600595808729742,1.039389305222545,1.2396845050337293
0.034482758620689655,0.7241379310344828,0.24137931034482762,1.2616523108815876,1.0308957383085449,1.266071130445716
0.034482758620689655,0.7586206896551724,0.206896551724138,1.264386797826735,1.0234690260409334,1.2943383874834857
0.034482758620689655,0.7931034482758621,0.1724137931034483,1.2682756014473267,1.0170907515434922,1.3245941219838708
0.034482758620689655,0.8275862068965517,0.13793103448275867,1.2733347585212493,1.0117458314893288,1.3569556458852765
0.034482758620689655,0.8620689655172413,0.10344827586206906,1.2795838872333063,1.0074224566832135,1.3915505513701536
0.034482758620689655,0.896551724137931,0.06896551724137934,1.287046311587769,1.0041120507407266,1.4285176109566715
0.034482758620689655,0.9310344827586207,0.034482758620689724,1.2957492069920096,1.0018092466999216,1.4680077729858065
0.034482758620689655,0.9655172413793103,1.1102230246251565e-16,1.3057237683218388,1.000511881548212,1.510185263119388
0.06896551724137931,0.0,0.9310344827586207,1.4402382126632565,1.4739114028793308,1.0026459939864267
0.06896551724137931,0.034482758620689655,0.896551724137931,1.417728484591727,1.4349561784645368,1.0047690462320482
0.06896551724137931,0.06896551724137931,0.8620689655172413,1.3967833227552868,1.3983611109767886,1.0078623184329658
0.06896551724137931,0.10344827586206896,0.8275862068965517,1.3773439701430965,1.363996885161682,1.0119364369947197
0.06896551724137931,0.13793103448275862,0.7931034482758621,1.3593566404285569,1.33174399778671,1.0170051181909925
0.06896551724137931,0.1724137931034483,0.7586206896551724,1.3427722543948835,1.301492040923964,1.023085248893337
0.06896551724137931,0.20689655172413793,0.7241379310344828,1.3275462026097813,1.2731390492570336,1.0301969853424866
0.06896551724137931,0.24137931034482757,0.6896551724137931,1.3136381326544557,1.2465909058185085,1.03836387081029
0.06896551724137931,0.27586206896551724,0.6551724137931034,1.3010117594071609,1.2217608011317012,1.0476129731640196
0.06896551724137931,0.3103448275862069,0.6206896551724137,1.2896346970628,1.1985687412419208,1.0579750435191768
0.06896551724137931,0.3448275862068966,0.5862068965517241,1.279478311739029,1.176941100584189,1.0694846973551086
0.06896551724137931,0.3793103448275862,0.5517241379310345,1.2705175936776458,1.1568102160513187,1.0821806196720336
0.06896551724137931,0.41379310344827586,0.5172413793103448,1.2627310481993912,1.1381140190039063,1.0961057959909564
0.06896551724137931,0.4482758620689655,0.48275862068965514,1.256100604712158,1.120795702306492,1.1113077712422788
0.06896551724137931,0.48275862068965514,0.4482758620689655,1.2506115432084592,1.1048034197860441,1.12783893885777
0.06896551724137931,0.5172413793103449,0.4137931034482758,1.2462524378192097,1.0900900157935909,1.1457568626775072
0.06896551724137931,0.5517241379310345,0.3793103448275862,1.2430151171187354,1.0766127828106231,1.165124634612331
0.06896551724137931,0.5862068965517241,0.3448275862068966,1.2408946410017754,1.0643332452817251,1.186011271367791
0.06896551724137931,0.6206896551724138,0.31034482758620685,1.2398892940783215,1.0532169680765073,1.2084921539424576
0.06896551724137931,0.6551724137931034,0.27586206896551724,1.2400005956577573,1.043233388189778,1.2326495140675913
0.06896551724137931,0.6896551724137931,0.2413793103448275,1.24123332652121,1.0343556684812476,1.258572972262956
0.06896551724137931,0.7241379310344828,0.2068965517241379,1.243595572811653,1.026560572437073,1.2863601327523704
0.06896551724137931,0.7586206896551724,0.1724137931034483,1.2470987875064874,1.0198283591071242,1.3161172411208435
0.06896551724137931,0.7931034482758621,0.13793103448275856,1.2517578700785656,1.0141426975359331,1.3479599113123564
0.06896551724137931,0.8275862068965517,0.10344827586206895,1.2575912651004555,1.0094906001635742,1.3820139293744873
0.06896551724137931,0.8620689655172413,0.06896551724137934,1.2646210807048723,1.0058623748270032,1.4184161422656263
0.06896551724137931,0.896551724137931,0.03448275862068961,1.2728732279834516,1.0032515951443108,1.4573154410667863
0.06896551724137931,0.9310344827586207,0.0,1.2823775825881483,1.0016550892156282,1.4988738490982099
0.10344827586206896,0.0,0.896551724137931,1.4044836034221702,1.451976721398545,1.0053174303032875
0.10344827586206896,0.034482758620689655,0.8620689655172414,1.383194224137499,1.414277260627345,1.0080388882083464
0.10344827586206896,0.06896551724137931,0.8275862068965517,1.3634212221851714,1.3788788395247336,1.0117458474825414
0.10344827586206896,0.10344827586206896,0.7931034482758621,1.3451091555653774,1.3456566241062167,1.0164509631095486
0.10344827586206896,0.13793103448275862,0.7586206896551724,1.3282073869663162,1.3144953027560211,1.0221700801876283
0.10344827586206896,0.1724137931034483,0.7241379310344828,1.3126698357783781,1.2852883956138437,1.0289223274450987
0.10344827586206896,0.20689655172413793,0.6896551724137931,1.2984547554642127,1.2579376259362471,1.0367302297469114
0.10344827586206896,0.24137931034482757,0.6551724137931034,1.285524534696368,1.23235234805078,1.0456198405659713
0.10344827586206896,0.27586206896551724,0.6206896551724138,1.2738455208627453,1.2084490270690935,1.0556208955678152
0.10344827586206896,0.3103448275862069,0.5862068965517242,1.26338786471596,1.1861507660202157,1.0667669886456332
0.10344827586206896,0.3448275862068966,0.5517241379310345,1.2541253851070497,1.1653868765118407,1.079095771946696
